"Month","Borough","Equipment Type","Equipment Code","Total Outages","Scheduled Outages","Unscheduled Outages","Entrapments","Time Since Major Improvement","AM Peak Availability","AM Peak Hours Available","AM Peak Total Hours","PM Peak Availability","PM Peak Hours Available","PM Peak Total Hours","24-Hour Availability","24-Hour Hours Available","24-Hour Total Hours","Station Name","Station MRN","Station Complex Name","Station Complex MRN"
"01/01/2021","Manhattan","Escalator","ES625","2","1","1","0","64","100%","124","124","100%","124","124","99.21146953405%","738.13333333333","744","34ST-HUDSONYARDS-FLS-7","471","34 St-Hudson Yards - Station","471"
"01/01/2021","Manhattan","Escalator","ES409","1","1","0","0","375","100%","124","124","100%","124","124","99.33915770609%","739.08333333333","744","LEXINGTONAV/63ST-63S-F/Q","223","Lexington Av/63 St - Station","223"
"01/01/2021","Manhattan","Escalator","ES213","12","6","6","0","698","87.25806451613%","108.2","124","90.55107526882%","112.28333333333","124","86.13127240143%","640.81666666667","744","59ST-LEX-4/5/6","400","Lexington Av (N,Q,R)/59 St (4,5,6)","613"
"01/01/2021","Manhattan","Elevator","EL148","9","9","0","0","253","98.49462365591%","122.13333333333","124","99.12634408602%","122.91666666667","124","96.81227598566%","720.28333333333","744","INWOOD-207ST-8AV-A","143","Inwood-207 St - Station","143"
"01/01/2021","Manhattan","Elevator","EL332","3","2","1","0","100","100%","124","124","99.34139784946%","123.18333333333","124","97.51792114695%","725.53333333333","744","BLEECKERST-LEX-6","408","Broadway-Lafayette St (B,D,F,M)/Bleecker St (6)","619"
"01/01/2021","Bronx","Escalator","ES105","9","2","7","0","183","94.65053763441%","117.36666666667","124","98.73655913978%","122.43333333333","124","95.76612903226%","712.5","744","GUNHILLRD-LWP-2/5","421","Gun Hill Rd - Station","421"
"01/01/2021","Manhattan","Elevator","EL22X","0","0","0","0","N/A","100%","124","124","98.84408602151%","122.56666666667","124","99.0770609319%","737.13333333333","744","CORTLANDTST-BWY-R","21","Chambers St (A,C)/WTC (E)/Park Place (2,3)/Cortlandt St (R, W)","624"
"01/01/2021","Manhattan","Escalator","ES269","28","2","26","0","207","87.82258064516%","108.9","124","79.95967741935%","99.15","124","88.71191756272%","660.01666666667","744","LEXINGTONAV/53ST-QBL-E/M","275","Lexington Av-53 St (E,M)/51 St (6)","612"
"01/01/2021","Manhattan","Elevator","EL244","2","1","1","0","229","100%","124","124","100%","124","124","99.01433691756%","736.66666666667","744","GRANDCENTRAL-42ST-FLS-7","465","Grand Central-42 St (S,4,5,6,7)","610"
"01/01/2021","Manhattan","Elevator","EL211","5","4","1","0","326","99.44892473118%","123.31666666667","124","98.52150537634%","122.16666666667","124","97.54480286738%","725.73333333333","744","34ST-HERALDSQ-BWY-M/N/R/Q","12","34 St-Herald Sq (B,D,F,M,N,Q,R)","607"
"01/01/2021","Manhattan","Escalator","ES372","1","1","0","0","142","100%","124","124","100%","124","124","99.2226702509%","738.21666666667","744","SOUTHFERRY-7AV-1","330","South Ferry (1)/Whitehall St (R)","635"
"01/01/2021","Manhattan","Escalator","ES415","7","4","3","0","375","97.11021505376%","120.41666666667","124","99.32795698925%","123.16666666667","124","96.56586021505%","718.45","744","ROOSEVELTISLAND-63S-F","222","Roosevelt Island - Station","222"
"01/01/2021","Bronx","Elevator","EL194","7","6","1","0","165","89.38172043011%","110.83333333333","124","97.47311827957%","120.86666666667","124","93.91577060932%","698.73333333333","744","233ST-LWP-2/5","418","233 St - Station","418"
"01/01/2021","Queens","Escalator","ES457","0","0","0","0","262",,"0","0",,"0","0",,"0","0","FLUSHING-MAINST-FLS-7","447","Flushing-Main St - Station","447"
"01/01/2021","Manhattan","Elevator","EL728X","0","0","0","0","N/A","83.87096774194%","104","124","81.93548387097%","101.6","124","83.47222222222%","621.03333333333","744","FULTONST-LEX-4/5","412","Fulton St (A,C,J,Z,2,3,4,5)","628"
"01/01/2021","Manhattan","Escalator","ES286","2","1","1","0","48","99.13978494624%","122.93333333333","124","100%","124","124","99.03001792115%","736.78333333333","744","72ST-2AV-Q","477","72 St - Station","477"
"01/01/2021","Brooklyn","Escalator","ES306","8","2","6","0","1183","95.28225806452%","118.15","124","98.05107526882%","121.58333333333","124","96.95564516129%","721.35","744","COURTST-BWY-R","24","Court St (R)/Borough Hall (2,3,4,5)","620"
"01/01/2021","Manhattan","Elevator","EL721","5","5","0","0","86","98.31989247312%","121.91666666667","124","100%","124","124","98.04659498208%","729.46666666667","744","FULTONST-8AV-A/C","172","Fulton St (A,C,J,Z,2,3,4,5)","628"
"01/01/2021","Manhattan","Elevator","EL17X","0","0","0","0","N/A","70.09408602151%","86.91666666667","124","66.5188172043%","82.48333333333","124","68.46102150538%","509.35","744","CORTLANDTST-BWY-R","21","Chambers St (A,C)/WTC (E)/Park Place (2,3)/Cortlandt St (R, W)","624"
"01/01/2021","Queens","Escalator","ES421","0","0","0","0","375",,"0","0",,"0","0",,"0","0","21ST-QUEENSBRIDGE-63S-F","221","21 St-Queensbridge - Station","221"
"01/01/2021","Manhattan","Elevator","EL16X","0","0","0","0","N/A","66.33064516129%","82.25","124","61.19623655914%","75.88333333333","124","63.83064516129%","474.9","744","CORTLANDTST-BWY-R","21","Chambers St (A,C)/WTC (E)/Park Place (2,3)/Cortlandt St (R, W)","624"
"01/01/2021","Brooklyn","Elevator","EL760","3","1","2","2","111","100%","124","124","99.94623655914%","123.93333333333","124","97.84946236559%","728","744","KINGSHWY-BWY-B/Q","51","Kings Hwy - Station","51"
"01/01/2021","Manhattan","Elevator","EL291X","0","0","0","0","N/A",,"0","0",,"0","0",,"0","0","42ST/PORTAUTHORITY-BUSTERMINAL-8AV-A/C/E","163","Times Sq-42 St (N,Q,R,S,1,2,3,7)/42 St (A,C,E)","611"
"01/01/2021","Brooklyn","Elevator","EL745","3","2","1","0","6","100%","124","124","100%","124","124","98.41397849462%","732.2","744","86ST-4AV-R","38","86 St - Station","38"
"01/01/2021","Queens","Elevator","EL445X","0","0","0","0","N/A","95.87365591398%","118.88333333333","124","96.77419354839%","120","124","95.51075268817%","710.6","744","COURTSQ-FLS-7","462","Court Sq (E,G,M,7)","606"
"01/01/2021","Manhattan","Elevator","EL602","1","1","0","0","64","100%","124","124","100%","124","124","99.10394265233%","737.33333333333","744","34ST-HUDSONYARDS-FLS-7","471","34 St-Hudson Yards - Station","471"
"01/01/2021","Queens","Escalator","ES435","7","0","7","0","385","96.5188172043%","119.68333333333","124","97.66129032258%","121.1","124","98.43637992832%","732.36666666667","744","SUTPHINBLVD-ARCHERAV-JFKAIRPORT-QBL-E/J/Z","279","Sutphin Blvd-Archer Av-JFK Airport - Station","279"
"01/01/2021","Manhattan","Escalator","ES217","17","2","15","0","1126","95.37634408602%","118.26666666667","124","89.18010752688%","110.58333333333","124","92.17517921147%","685.78333333333","744","TIMESSQ-42ST-7AV-1/2/3","317","Times Sq-42 St (N,Q,R,S,1,2,3,7)/42 St (A,C,E)","611"
"01/01/2021","Bronx","Elevator","EL131","5","5","0","0","225","99.7311827957%","123.66666666667","124","100%","124","124","97.55152329749%","725.78333333333","744","161ST-YANKEESTADIUM-CON-B/D","219","161 St-Yankee Stadium (B,D,4)","604"
"01/01/2021","Brooklyn","Elevator","EL747X","0","0","0","0","N/A","93.54838709677%","116","124","90.32258064516%","112","124","92.13037634409%","685.45","744","HOYT-SCHERMERHORN-8AV-A/C/G","175","Hoyt-Schermerhorn - Station","175"
"01/01/2021","Manhattan","Escalator","ES374","2","2","0","0","142","100%","124","124","100%","124","124","98.66935483871%","734.1","744","SOUTHFERRY-7AV-1","330","South Ferry (1)/Whitehall St (R)","635"
"01/01/2021","Queens","Elevator","EL497","3","3","0","0","106","99.93279569892%","123.91666666667","124","100%","124","124","98.08915770609%","729.78333333333","744","FARROCKAWAY-MOTTAV-RKY-A","209","Far Rockaway-Mott Av - Station","209"
"01/01/2021","Manhattan","Elevator","EL719","2","0","2","0","85","100%","124","124","100%","124","124","99.2226702509%","738.21666666667","744","FULTONST-NAS-J/Z","106","Fulton St (A,C,J,Z,2,3,4,5)","628"
"01/01/2021","Manhattan","Elevator","EL207X","0","0","0","0","N/A","100%","124","124","100%","124","124","100%","744","744","50ST-8AV-C/E","162","50 St - Station","162"
"01/01/2021","Manhattan","Elevator","EL329","3","1","2","0","100","98.93817204301%","122.68333333333","124","100%","124","124","99.39740143369%","739.51666666667","744","BWAY-LAFAYETTEST-6AV-B/D/F/M","230","Broadway-Lafayette St (B,D,F,M)/Bleecker St (6)","619"
"01/01/2021","Brooklyn","Escalator","ES359X","0","0","0","0","N/A","95.76612903226%","118.75","124","96.77419354839%","120","124","96.42921146953%","717.43333333333","744","ATLANTICAV-BARCLAYSCTR-EPK-2/3/4/5","338","Atlantic Av (B,Q,2,3,4,5)/Pacific St (D,N,R)","617"
"01/01/2021","Bronx","Escalator","ES122","18","4","14","0","294","96.25%","119.35","124","81.37096774194%","100.9","124","89.20250896057%","663.66666666667","744","PELHAMPKWY-LWP-2/5","424","Pelham Pkwy - Station","424"
"01/01/2021","Manhattan","Elevator","EL114","5","5","0","0","756","100%","124","124","99.98655913978%","123.98333333333","124","98.96729390681%","736.31666666667","744","168ST-BWY7-1","302","168 St (A,C,1)","605"
"01/01/2021","Queens","Elevator","EL432","3","1","2","0","186","98.34677419355%","121.95","124","100%","124","124","98.62455197133%","733.76666666667","744","JAMAICA-179ST-QBL-F","254","Jamaica-179 St - Station","254"
"01/01/2021","Manhattan","Elevator","EL404","3","2","1","1","374","93.60215053763%","116.06666666667","124","93.34677419355%","115.75","124","93.72535842294%","697.31666666667","744","ROOSEVELTISLAND-63S-F","222","Roosevelt Island - Station","222"
"01/01/2021","Manhattan","Elevator","EL259","0","0","0","0","48","100%","124","124","100%","124","124","100%","744","744","72ST-2AV-Q","477","72 St - Station","477"
"01/01/2021","Manhattan","Elevator","EL324","3","2","1","1","234","96.77419354839%","120","124","98.99193548387%","122.75","124","96.94668458781%","721.28333333333","744","CANALST-LEX-6","410","Canal St (J,N,Q,R,Z,6)","623"
"01/01/2021","Queens","Escalator","ES429","3","2","1","0","145","100%","124","124","100%","124","124","97.96594982079%","728.86666666667","744","JAMAICAVANWYCK-QBL-E","280","Jamaica Van Wyck - Station","280"
"01/01/2021","Bronx","Elevator","EL197","1","1","0","0","74","100%","124","124","100%","124","124","99.27419354839%","738.6","744","HUNTSPOINTAV-PEL-6","371","Hunts Point Av - Station","371"
"01/01/2021","Brooklyn","Elevator","EL739","2","2","0","0","18","100%","124","124","100%","124","124","98.6917562724%","734.26666666667","744","NEWUTRECHTAV-SEA-N","73","New Utrecht Av (N)/62 St (D)","615"
"01/01/2021","Manhattan","Escalator","ES311","3","1","2","0","1195","100%","124","124","100%","124","124","98.38709677419%","732","744","WHITEHALLST-SOUTHFERRY-BWY-R","23","South Ferry (1)/Whitehall St (R)","635"
"01/01/2021","Manhattan","Elevator","EL149","9","7","2","1","253","93.34677419355%","115.75","124","100%","124","124","93.0376344086%","692.2","744","INWOOD-207ST-8AV-A","143","Inwood-207 St - Station","143"
"01/01/2021","Bronx","Elevator","EL130","6","4","2","0","286","96.89516129032%","120.15","124","95.69892473118%","118.66666666667","124","96.04838709677%","714.6","744","3AV-149ST-LWP-2/5","434","3 Av-149 St - Station","434"
"01/01/2021","Manhattan","Escalator","ES295","7","2","5","0","48","99.35483870968%","123.2","124","98.26612903226%","121.85","124","96.19399641577%","715.68333333333","744","72ST-2AV-Q","477","72 St - Station","477"
"01/01/2021","Manhattan","Escalator","ES273","6","5","1","0","48","100%","124","124","100%","124","124","98.37589605735%","731.91666666667","744","86ST-2AV-Q","476","86 St - Station","476"
"01/01/2021","Manhattan","Elevator","EL205","5","1","4","1","365","99.7311827957%","123.66666666667","124","99.09946236559%","122.88333333333","124","97.6814516129%","726.75","744","GRANDCENTRAL-42ST-LEX-4/5/6","402","Grand Central-42 St (S,4,5,6,7)","610"
"01/01/2021","Queens","Elevator","EL429","1","1","0","0","179","100%","124","124","100%","124","124","99.33467741935%","739.05","744","QUEENSPLAZA-QBL-E/M/R","273","Queens Plaza - Station","273"
"01/01/2021","Queens","Escalator","ES439","7","2","5","0","385","100%","124","124","94.18010752688%","116.78333333333","124","97.31182795699%","724","744","JAMAICACENTER-PARSONS/ARCHER-QBL-E/J/Z","278","Jamaica Center-Parsons/Archer - Station","278"
"01/01/2021","Manhattan","Elevator","EL289X","0","0","0","0","N/A","100%","124","124","100%","124","124","100%","744","744","42ST/PORTAUTHORITY-BUSTERMINAL-8AV-A/C/E","163","Times Sq-42 St (N,Q,R,S,1,2,3,7)/42 St (A,C,E)","611"
"01/01/2021","Manhattan","Elevator","EL603","2","1","1","1","64","100%","124","124","100%","124","124","98.77016129032%","734.85","744","34ST-HUDSONYARDS-FLS-7","471","34 St-Hudson Yards - Station","471"
"01/01/2021","Queens","Escalator","ES265X","0","0","0","0","N/A","61.80107526882%","76.63333333333","124","64.51612903226%","80","124","63.84856630824%","475.03333333333","744","COURTSQ-XTN-G/7","281","Court Sq (E,G,M,7)","606"
"01/01/2021","Brooklyn","Escalator","ES357","10","2","8","0","121","100%","124","124","96.00806451613%","119.05","124","97.94578853047%","728.71666666667","744","JAYST-METROTECH-8AV-A/C/F","174","Jay St-MetroTech (A,C,F,R)","636"
"01/01/2021","Manhattan","Escalator","ES246","33","4","29","0","676","87.25806451613%","108.2","124","66.97580645161%","83.05","124","82.5%","613.8","744","LEXINGTONAV/53ST-QBL-E/M","275","Lexington Av-53 St (E,M)/51 St (6)","612"
"01/01/2021","Manhattan","Escalator","ES280","5","4","1","0","48","96.33064516129%","119.45","124","97.35215053763%","120.71666666667","124","97.43055555556%","724.88333333333","744","86ST-2AV-Q","476","86 St - Station","476"
"01/01/2021","Manhattan","Elevator","EL18X","0","0","0","0","N/A","100%","124","124","99.56989247312%","123.46666666667","124","99.82750896057%","742.71666666667","744","CORTLANDTST-BWY-R","21","Chambers St (A,C)/WTC (E)/Park Place (2,3)/Cortlandt St (R, W)","624"
"01/01/2021","Manhattan","Escalator","ES379X","0","0","0","0","N/A","100%","124","124","100%","124","124","100%","744","744","WALLST-CLK-2/3","333","Wall St - Station","333"
"01/01/2021","Brooklyn","Elevator","EL700X","0","0","0","0","N/A","56.25%","69.75","124","55.14784946237%","68.38333333333","124","55.14784946237%","410.3","744","ATLANTICAV-BARCLAYSCTR-EPK-2/3/4/5","338","Atlantic Av (B,Q,2,3,4,5)/Pacific St (D,N,R)","617"
"01/01/2021","Brooklyn","Elevator","EL340","0","0","0","0","255",,"0","0",,"0","0",,"0","0","FRANKLINAV-8AV-C","178","Franklin Av (C,S)","627"
"01/01/2021","Queens","Escalator","ES422","0","0","0","0","375",,"0","0",,"0","0",,"0","0","21ST-QUEENSBRIDGE-63S-F","221","21 St-Queensbridge - Station","221"
"01/01/2021","Manhattan","Elevator","EL298","2","1","1","1","49","99.59677419355%","123.5","124","100%","124","124","99.06362007168%","737.03333333333","744","23ST-LEX-6","405","23 St - Station","405"
"01/01/2021","Manhattan","Escalator","ES284","7","7","0","0","48","100%","124","124","99.86559139785%","123.83333333333","124","98.21012544803%","730.68333333333","744","86ST-2AV-Q","476","86 St - Station","476"
"01/01/2021","Manhattan","Escalator","ES276","6","4","2","0","48","100%","124","124","100%","124","124","98.0017921147%","729.13333333333","744","86ST-2AV-Q","476","86 St - Station","476"
"01/01/2021","Manhattan","Elevator","EL600","2","1","1","0","64","98.69623655914%","122.38333333333","124","100%","124","124","99.14426523297%","737.63333333333","744","34ST-HUDSONYARDS-FLS-7","471","34 St-Hudson Yards - Station","471"
"01/01/2021","Manhattan","Escalator","ES609X","0","0","0","0","N/A","100%","124","124","100%","124","124","100%","744","744","GRANDCENTRAL-42ST-LEX-S","469","Grand Central-42 St (S,4,5,6,7)","610"
"01/01/2021","Manhattan","Escalator","ES275","2","2","0","0","48","100%","124","124","100%","124","124","99.1644265233%","737.78333333333","744","86ST-2AV-Q","476","86 St - Station","476"
"01/01/2021","Manhattan","Elevator","EL316","4","2","2","0","338","93.85752688172%","116.38333333333","124","96.77419354839%","120","124","94.93951612903%","706.35","744","BROOKLYNBRIDGE-CITYHALL-LEX-4/5/6","411","Brooklyn Bridge-City Hall (4,5,6)/Chambers St (J,Z)","622"
"01/01/2021","Brooklyn","Elevator","EL306","3","1","2","0","201","100%","124","124","95.16129032258%","118","124","98.18548387097%","730.5","744","ATLANTICAV-BARCLAYSCTR-EPK-2/3/4/5","338","Atlantic Av (B,Q,2,3,4,5)/Pacific St (D,N,R)","617"
"01/01/2021","Brooklyn","Escalator","ES321","6","2","4","0","1051","99.12634408602%","122.91666666667","124","95.69892473118%","118.66666666667","124","96.07750896057%","714.81666666667","744","HIGHST-8AV-A/C","173","High St - Station","173"
"01/01/2021","Manhattan","Elevator","EL716","4","1","3","0","74","97.62096774194%","121.05","124","96.77419354839%","120","124","98.31541218638%","731.46666666667","744","FULTONST-LEX-4/5","412","Fulton St (A,C,J,Z,2,3,4,5)","628"
"01/01/2021","Manhattan","Escalator","ES414","19","4","15","0","375","94.67741935484%","117.4","124","95.29569892473%","118.16666666667","124","93.07571684588%","692.48333333333","744","ROOSEVELTISLAND-63S-F","222","Roosevelt Island - Station","222"
"01/01/2021","Manhattan","Escalator","ES270","8","5","3","0","48","94.31451612903%","116.95","124","100%","124","124","96.24327956989%","716.05","744","96ST-2AV-Q","475","96 St - Station","475"
"01/01/2021","Queens","Escalator","ES456","10","1","9","0","262","95.1747311828%","118.01666666667","124","99.50268817204%","123.38333333333","124","94.40860215054%","702.4","744","FLUSHING-MAINST-FLS-7","447","Flushing-Main St - Station","447"
"01/01/2021","Manhattan","Escalator","ES632","3","2","1","0","29","95.76612903226%","118.75","124","97.08333333333%","120.38333333333","124","96.4896953405%","717.88333333333","744","34ST-HUDSONYARDS-FLS-7","471","34 St-Hudson Yards - Station","471"
"01/01/2021","Manhattan","Elevator","EL217","2","2","0","0","248","100%","124","124","100%","124","124","98.63799283154%","733.86666666667","744","14ST-UNIONSQ-LEX-4/5/6","406","14 St-Union Sq (L,N,Q,R,4,5,6)","602"
